"lsam","linc","educ","cacc","sacc","hous","life","occ"
7.5755846515578,12.2407155889737,17,3,2,3,2,6
3.91202300542815,12.6380173864427,13,3,1,3,1,6
3.91202300542815,10.969059987126,10,2,1,3,1,7
3.91202300542815,10.4926621427131,13,3,1,3,1,7
3.91202300542815,10.8976648230674,13,2,1,3,1,2
3.91202300542815,11.1711391335252,14,2,1,4,1,2
3.91202300542815,10.2767737622801,12,2,1,4,1,5
3.91202300542815,11.1131938887098,10,2,1,5,2,2
3.91202300542815,13.2159447910259,14,6,1,3,1,7
10.128629106513,10.6930806313643,16,3,2,4,1,5
3.91202300542815,10.6930806313643,16,2,1,3,2,4
3.91202300542815,7.88231491898027,12,3,1,3,1,7
8.30647216010058,12.0497111904058,12,3,4,3,1,2
3.91202300542815,9.80090096376103,11,3,1,4,2,3
5.13579843705026,11.4932328316245,14,3,4,3,2,6
3.91202300542815,9.74390548271166,17,3,1,3,1,7
3.91202300542815,17.1061506105617,17,3,1,3,1,6
8.20248244657654,11.4621583479166,12,3,3,3,1,3
3.91202300542815,9.90598443273472,16,2,1,3,2,7
8.6569551337914,11.1711391335252,16,4,5,3,1,6
3.91202300542815,11.0029328275081,12,2,1,3,2,2
3.91202300542815,11.2259098370616,16,2,1,3,1,6
9.74390548271166,13.1224633724047,0,1,2,3,2,6
3.91202300542815,15.1047569802509,17,4,1,3,1,6
3.91202300542815,10.0878902755339,12,1,1,2,1,3
7.62559507213245,11.0356957906328,13,2,2,2,1,7
3.91202300542815,8.86078289580631,13,3,1,4,1,5
8.25582842728183,10.3106179399634,12,3,2,3,1,7
3.91202300542815,8.5271435222694,12,1,1,4,2,7
6.5792512120101,10.5725981552678,11,5,4,3,1,4
3.91202300542815,9.80090096376103,17,3,1,3,1,7
14.6484414197935,14.1520185082335,17,3,3,3,1,6
7.34601020991329,12.7658312804053,17,5,2,3,1,6
3.91202300542815,11.0829114839407,5,2,1,2,2,7
3.91202300542815,9.11052003669397,6,2,1,4,2,7
13.9978737805569,12.7279865662816,17,4,3,3,1,6
7.71868549519847,11.0356957906328,16,4,3,3,1,6
5.52146091786225,10.8005954649935,12,2,3,3,1,4
3.91202300542815,11.5134253400119,17,2,1,3,2,6
3.91202300542815,13.1224633724047,12,3,1,3,2,7
3.91202300542815,10.3106179399634,11,3,1,4,2,4
3.91202300542815,8.92930284224307,12,1,1,4,1,3
3.91202300542815,17.2325829292013,16,5,1,3,1,6
13.8155605567143,14.3578639181346,17,2,3,3,1,6
3.91202300542815,11.5134253400119,16,3,1,3,1,2
3.91202300542815,10.9159971421508,13,2,1,3,2,3
10.7155282630365,12.5846802994685,17,3,2,2,1,7
3.91202300542815,10.5466563632898,13,2,1,4,1,7
6.95654544315157,11.5526268318218,12,3,3,3,1,3
4.24849524204936,9.3101857069459,11,2,2,1,1,7
9.11052003669397,12.1283813378143,12,3,3,3,1,3
8.28147085789517,10.5200236307242,12,3,2,3,1,7
3.91202300542815,9.85482238055485,12,2,1,4,2,3
4.60517018598809,10.1677730471815,12,2,2,4,2,6
3.91202300542815,14.4307232237163,12,3,1,3,2,6
3.91202300542815,13.3693015772843,17,2,1,3,1,6
3.91202300542815,9.3101857069459,9,2,1,3,1,7
3.91202300542815,9.11052003669397,6,2,1,4,2,7
12.6117044064177,15.1478897695837,16,2,3,3,1,7
8.99342737041261,11.8134003592208,17,4,2,3,1,6
7.13089883029635,11.4726241681967,17,2,3,1,1,6
8.86078289580631,10.7374830416835,12,5,3,3,2,6
3.91202300542815,12.6380173864427,13,3,1,3,1,6
3.91202300542815,9.61913327017702,12,2,1,4,2,7
10.001067880875,12.3061441992544,12,4,2,3,1,6
3.91202300542815,9.3968199389188,0,1,1,4,2,3
3.91202300542815,10.0878902755339,12,3,1,3,2,5
3.91202300542815,14.5856419275406,12,5,1,3,1,6
12.2063226142854,11.7909359177253,17,3,5,4,1,6
4.60517018598809,9.47654341275084,7,3,2,3,1,3
3.91202300542815,14.2537977464397,17,6,1,3,1,6
3.91202300542815,14.1662026402251,12,2,1,3,2,7
7.84384863815247,11.0356957906328,11,3,3,4,1,2
3.91202300542815,9.21532791348722,12,2,1,3,2,7
4.24849524204936,10.5200236307242,12,2,3,3,1,7
7.34601020991329,12.0954203754266,17,2,2,3,1,6
9.01796847932873,11.0981673099505,17,4,4,3,1,6
8.08641027532378,11.2904067184249,16,2,2,3,1,6
10.3106179399634,13.9553159776552,12,2,2,3,1,6
6.30991827822652,9.90598443273472,12,2,2,4,2,4
9.21532791348722,11.7523359887483,12,3,2,3,1,4
3.91202300542815,11.2391462976874,12,4,1,3,1,2
9.68346412855816,11.5033800521267,17,6,6,3,1,6
3.91202300542815,10.4645308924627,12,3,1,4,2,3
7.62559507213245,10.5725981552678,16,2,2,3,1,3
3.91202300542815,13.2268134787608,16,3,1,3,1,6
10.1677730471815,10.4645308924627,17,3,2,3,1,7
14.755537347515,16.0226909666886,14,3,4,3,1,1
3.91202300542815,10.6466146654011,8,2,1,3,2,2
3.91202300542815,10.9516833552902,12,2,1,4,1,3
3.91202300542815,10.9339994285003,14,2,1,3,2,4
3.91202300542815,9.74390548271166,13,2,1,3,2,7
10.8207777847434,14.6484414197935,16,6,3,3,1,7
3.91202300542815,10.3106179399634,14,2,1,4,2,2
14.0386941084785,14.7237892792283,16,2,2,3,1,6
12.2063226142854,13.0036924476866,17,3,5,3,1,6
7.40853056689463,10.969059987126,13,5,4,3,2,3
3.91202300542815,8.88875674784872,12,2,1,1,2,7
3.91202300542815,10.9159971421508,17,3,1,4,1,6
3.91202300542815,12.9433563215782,14,4,1,3,2,3
3.91202300542815,11.4726241681967,15,3,1,3,1,6
9.21532791348722,11.7121860758211,12,2,2,3,1,4
3.91202300542815,10.2767737622801,3,2,1,3,2,3
3.91202300542815,11.5810512940178,12,3,1,3,1,3
8.86078289580631,11.9894701547593,12,3,4,3,1,2
7.71868549519847,11.1131938887098,11,4,5,3,1,3
3.91202300542815,10.7155282630365,14,2,1,3,1,6
8.5271435222694,11.7833342087516,14,2,3,3,1,4
8.02289686960146,11.5134253400119,16,3,2,3,1,6
8.30647216010058,11.7756742708768,14,4,2,3,1,7
3.91202300542815,8.02289686960146,9,1,1,1,2,3
3.91202300542815,8.02289686960146,13,3,1,3,2,7
9.21532791348722,9.20532783015264,16,1,2,4,2,7
3.91202300542815,14.603990645343,17,4,1,3,1,6
3.91202300542815,9.3101857069459,10,2,1,4,1,7
12.2063226142854,14.5902607667258,14,3,5,3,1,6
3.91202300542815,11.9643195049668,14,3,1,3,1,5
8.92930284224307,12.1444631638985,17,3,2,3,1,6
4.38202663467388,10.9159971421508,14,2,3,3,1,4
3.91202300542815,14.7863084143371,17,5,1,3,1,6
9.05368656193081,10.7589661450135,13,4,5,3,2,3
10.128629106513,14.1082174846638,17,3,3,3,2,7
10.8207777847434,14.7787039595246,17,2,2,4,1,6
3.91202300542815,10.9339994285003,16,3,1,2,1,3
3.91202300542815,10.2767737622801,16,3,1,4,1,7
3.91202300542815,10.5200236307242,12,3,1,3,1,2
9.80090096376103,12.6083660624727,12,2,2,3,2,7
11.4621583479166,10.2767737622801,16,3,3,3,1,7
8.7872203286293,11.2124958196959,10,2,2,3,1,7
10.9159971421508,12.1337707337748,17,2,2,3,2,6
5.99146454710798,9.3101857069459,12,2,2,4,1,7
5.01063529409626,10.6225461148806,16,5,5,2,2,7
9.90598443273472,12.3416955993149,17,3,2,4,1,7
9.21532791348722,11.3271981150414,17,3,2,3,1,6
3.91202300542815,11.983241545398,12,3,1,3,1,5
3.91202300542815,10.8789901440421,9,2,1,3,1,2
3.91202300542815,14.1303577934887,17,4,1,3,1,6
3.91202300542815,15.9508656417304,16,2,1,3,1,6
10.128629106513,13.1224633724047,0,1,2,3,2,6
9.21532791348722,11.5134253400119,12,2,2,3,2,6
11.9187238508685,12.6762325125701,16,3,3,3,1,6
3.91202300542815,10.9159971421508,12,2,1,3,1,2
3.91202300542815,17.2877890736191,17,4,1,3,1,7
8.5271435222694,11.6956636016494,16,3,3,3,1,5
3.91202300542815,17.6404505474731,17,6,1,3,2,6
6.74523634948436,11.0194484795389,12,3,2,3,1,3
3.91202300542815,10.5978839524965,12,2,1,2,1,2
3.91202300542815,10.969059987126,12,1,1,2,1,3
10.3106179399634,11.350994597824,13,2,4,3,1,6
9.01796847932873,12.9599620880455,17,3,5,3,1,6
3.91202300542815,10.8005954649935,9,2,1,3,1,6
3.91202300542815,13.0520482034893,17,4,1,3,1,6
9.21532791348722,10.001067880875,14,2,2,3,1,7
4.00733318523247,9.95465583911053,11,2,2,4,2,6
9.80090096376103,11.9253661868148,16,3,5,3,1,6
9.90598443273472,12.8480581019942,17,2,5,3,1,6
11.5134253400119,14.3921520117614,16,3,2,3,1,6
3.91202300542815,11.0674193073249,14,2,1,2,1,6
12.9337420184618,13.2446695017883,17,5,2,3,1,6
3.91202300542815,10.9159971421508,17,3,1,3,2,5
3.91202300542815,11.4829815885972,16,3,1,3,1,6
9.17471319433303,11.1711391335252,12,2,2,3,1,7
8.422882511945,11.0674193073249,14,2,4,3,1,3
15.7614278498512,16.3169506080557,16,2,2,3,1,6
3.91202300542815,9.95465583911053,14,3,1,4,2,6
3.91202300542815,14.5479024898501,16,2,1,3,1,6
3.91202300542815,11.4408922620704,12,3,1,3,1,7
6.30991827822652,11.7444339326161,13,2,2,3,1,5
10.4645308924627,13.4372471072813,17,3,5,3,1,7
13.8155605567143,14.5036703220132,16,2,3,3,1,6
14.1662026402251,14.4626399776906,16,3,5,3,1,6
3.91202300542815,13.928883885132,17,3,1,3,1,6
7.13089883029635,11.3150840965182,12,4,2,3,1,6
6.47697236288968,10.3750524623488,14,2,2,3,1,7
7.7621706071382,11.3028215271638,12,2,2,3,1,2
3.91202300542815,14.1939812396735,17,2,1,4,1,5
3.91202300542815,12.0260484477849,17,4,1,3,1,7
12.4294161768471,15.3986147619465,17,2,2,3,1,5
3.91202300542815,11.0029328275081,16,5,1,3,1,7
9.5503776747619,16.3404428852963,17,5,2,3,2,6
7.84384863815247,11.2904067184249,17,2,4,3,1,6
3.91202300542815,9.80090096376103,12,3,1,2,2,7
3.91202300542815,11.2651049259436,16,3,1,3,1,6
3.91202300542815,12.8993448182783,16,3,1,3,1,6
4.70048036579242,11.4191640851558,11,1,2,4,1,3
9.80090096376103,13.4589070400461,17,6,4,5,2,6
3.91202300542815,11.5134253400119,14,2,1,3,1,3
8.5271435222694,11.7756742708768,16,2,3,3,1,6
9.3968199389188,9.3101857069459,16,2,2,3,1,4
3.91202300542815,11.0029328275081,12,3,1,3,1,2
9.80090096376103,12.6117044064177,12,2,2,3,2,7
12.0438477904353,11.6086900869546,17,3,4,3,1,5
9.21532791348722,11.4081203506041,17,4,3,4,2,6
8.02289686960146,11.0829114839407,12,3,5,3,1,3
3.91202300542815,10.128629106513,11,2,1,4,2,2
10.3106179399634,16.564065903395,14,2,2,3,2,6
3.91202300542815,12.6636557079004,17,3,1,3,1,6
9.80090096376103,10.2417439109508,12,2,2,3,1,7
7.62559507213245,12.0613358490635,17,5,4,3,1,6
3.91202300542815,13.2268134787608,16,3,1,3,1,6
3.91202300542815,11.6703564729191,16,5,1,3,1,6
10.7589661450135,12.9068159027117,14,3,2,2,1,7
3.91202300542815,10.6466146654011,12,2,1,4,2,3
3.91202300542815,11.1131938887098,9,2,1,2,2,2
7.34601020991329,11.6086900869546,14,5,5,3,1,3
8.02289686960146,11.2904067184249,12,5,3,3,1,3
8.5271435222694,11.2391462976874,17,2,2,4,1,6
10.4645308924627,11.5429695863186,16,4,3,3,1,6
7.62559507213245,11.5810512940178,14,4,2,3,1,5
3.91202300542815,14.7116189904759,17,3,1,6,2,6
8.4446224985814,9.74390548271166,12,2,2,3,1,7
4.38202663467388,11.0194484795389,12,2,2,3,1,4
7.62559507213245,11.8917043078159,16,3,5,3,1,6
3.91202300542815,10.9516833552902,12,3,1,3,1,2
10.2417439109508,11.2259098370616,15,2,2,3,2,7
7.62559507213245,10.5725981552678,16,2,2,3,1,3
3.91202300542815,10.3106179399634,13,3,1,2,1,2
4.24849524204936,10.001067880875,8,2,2,2,1,7
3.91202300542815,11.8848337895495,16,3,1,3,1,6
8.96826881077645,11.983241545398,16,4,4,3,1,6
3.91202300542815,9.47654341275084,17,2,1,3,2,7
3.91202300542815,13.2569816791291,16,2,1,3,1,6
3.91202300542815,11.7601760916277,12,3,1,3,1,6
4.0943445622221,10.128629106513,11,2,2,4,2,6
9.68346412855816,11.4300871866612,17,6,6,3,1,6
3.91202300542815,15.2338000714015,17,4,1,3,2,6
3.91202300542815,9.74390548271166,12,2,1,3,1,5
3.91202300542815,13.592429504697,17,4,1,3,2,6
3.91202300542815,9.47654341275084,10,1,1,3,1,7
9.80090096376103,15.1075079757823,16,5,3,3,1,6
6.95654544315157,10.128629106513,12,2,3,3,2,2
8.30647216010058,11.6086900869546,14,3,2,3,1,6
3.91202300542815,14.1156521867658,16,2,1,3,2,6
5.07517381523383,9.74390548271166,12,2,2,4,1,7
8.94246092682058,15.7713781099835,16,3,2,3,1,6
3.91202300542815,14.7237892792283,17,2,1,3,1,6
3.91202300542815,12.0438477904353,16,5,1,2,1,5
8.99342737041261,11.1425861588374,17,2,4,3,1,6
9.90598443273472,13.3583046869484,13,5,5,3,1,6
13.3047682640596,14.1156521867658,17,3,2,3,1,6
7.62559507213245,10.9861398216255,13,3,3,2,2,7
8.5271435222694,12.6050165366481,16,3,2,3,1,6
10.6930806313643,10.9159971421508,12,2,3,3,1,6
3.91202300542815,11.3742379451963,12,2,1,4,1,4
3.91202300542815,11.8207777442114,17,3,1,3,1,7
3.91202300542815,10.2767737622801,12,1,1,2,1,5
3.91202300542815,12.9018413867951,16,3,1,3,1,5
13.8832159343183,14.093180172633,17,2,2,3,1,7
3.91202300542815,9.80090096376103,13,2,1,3,2,3
3.91202300542815,11.4621583479166,11,4,1,3,1,3
10.001067880875,13.3097553910114,16,3,4,3,1,6
5.52146091786225,11.2391462976874,16,2,2,3,1,6
10.5978839524965,11.9515029245286,17,2,5,3,2,6
8.63941082414049,12.5498396391681,17,2,5,3,1,6
7.9550742732627,10.2767737622801,12,2,2,4,1,4
10.2417439109508,14.4198538468487,16,2,2,3,1,6
3.91202300542815,10.8207777847434,14,3,1,2,2,2
3.91202300542815,9.3968199389188,10,2,1,4,1,7
11.2778358426376,12.2551008765975,17,2,4,3,1,6
3.91202300542815,10.128629106513,9,3,1,3,1,6
11.6086900869546,12.9240343824646,17,2,2,3,1,6
6.30991827822652,9.95465583911053,12,2,3,3,1,7
9.21532791348722,10.9159971421508,16,2,3,3,1,7
7.34601020991329,10.9339994285003,17,3,3,4,1,6
3.91202300542815,12.5247081783036,17,2,1,3,1,6
3.91202300542815,12.8993448182783,17,2,1,3,1,6
3.91202300542815,10.8005954649935,9,2,1,3,1,6
15.4249584703484,14.6699471624897,16,2,3,6,1,6
10.2054422842746,10.9159971421508,12,3,2,3,1,3
3.91202300542815,10.7589661450135,14,2,1,3,1,6
3.91202300542815,14.1376302883611,16,4,1,3,1,6
3.91202300542815,13.854779346885,15,3,1,3,1,6
3.91202300542815,11.2259098370616,12,4,1,3,1,3
3.91202300542815,15.3609538013464,16,3,1,3,1,5
11.9956602085697,12.9385607243286,16,4,2,3,1,6
10.7155282630365,13.8643483400476,16,2,3,3,1,5
8.20248244657654,12.6668147691282,17,3,3,3,1,7
3.91202300542815,13.8451179027169,16,5,1,3,2,6
10.8976648230674,12.0497111904058,16,2,3,3,1,6
3.91202300542815,13.3294588442969,15,4,1,3,2,7
4.70048036579242,9.90598443273472,14,2,2,4,2,7
3.91202300542815,10.5466563632898,6,2,1,4,1,1
3.91202300542815,9.21532791348722,4,2,1,3,1,7
3.91202300542815,10.6225461148806,12,3,1,4,1,2
5.7037824746562,11.2391462976874,12,2,2,3,1,5
3.91202300542815,10.5978839524965,9,1,1,4,2,6
3.91202300542815,11.0829114839407,12,3,1,3,1,3
7.34601020991329,11.2259098370616,14,3,2,3,1,4
10.5978839524965,13.1500758159709,16,3,3,3,1,6
4.24849524204936,10.5725981552678,12,2,3,3,1,7
8.02289686960146,11.2778358426376,16,3,5,3,1,6
3.91202300542815,11.2391462976874,14,2,1,3,1,6
7.52294091807237,11.6443922277125,16,2,2,3,1,6
4.70048036579242,10.4926621427131,12,2,2,4,2,6
3.91202300542815,10.9516833552902,12,3,1,3,1,2
3.91202300542815,9.11052003669397,12,2,1,4,2,3
9.21532791348722,9.0300168178449,16,1,2,4,2,7
10.128629106513,11.7364689363058,12,5,4,3,1,3
5.13579843705026,11.4932328316245,14,3,4,3,2,6
8.5271435222694,11.350994597824,15,2,4,3,1,6
10.3106179399634,11.6355854777061,13,2,2,3,1,7
11.4726241681967,16.0248887576953,17,2,3,3,1,6
3.91202300542815,13.0627195244768,17,4,1,3,1,6
3.91202300542815,15.354536735658,16,6,1,3,1,7
7.34601020991329,11.5429695863186,12,4,3,3,1,4
3.91202300542815,11.9187238508685,14,2,1,3,2,1
3.91202300542815,10.8599600740431,14,1,1,4,1,2
8.4446224985814,10.001067880875,12,2,2,1,1,4
8.99342737041261,12.2786258382119,16,3,2,2,1,6
8.70781355102489,9.3101857069459,12,3,2,3,1,7
10.2054422842746,11.1279980080796,12,2,2,2,1,6
3.91202300542815,10.8789901440421,17,2,1,3,1,6
3.91202300542815,15.8088562125566,12,3,1,3,1,6
3.91202300542815,12.1758711367971,14,2,1,3,2,1
3.91202300542815,11.0194484795389,14,2,1,4,1,7
12.0728269263828,13.6073171936027,16,2,2,3,1,6
9.61913327017702,11.1569645517652,14,2,2,5,1,4
8.48673398393153,10.0454210484248,14,3,2,2,1,7
4.0943445622221,11.1131938887098,7,2,3,4,1,2
3.91202300542815,9.5503776747619,12,2,1,4,2,7
5.99146454710798,10.7155282630365,12,2,2,4,1,3
7.52294091807237,10.9159971421508,12,3,3,3,1,6
12.4294161768471,15.2043142680329,16,3,2,5,2,7
3.91202300542815,10.4645308924627,16,2,1,5,1,7
5.01063529409626,10.5978839524965,10,2,2,3,2,3
3.91202300542815,8.74033674273045,11,2,1,4,2,4
3.91202300542815,11.4191640851558,17,3,1,3,1,7
11.7364689363058,11.7909359177253,17,4,4,3,1,6
6.95654544315157,9.0994088112689,16,2,2,4,2,7
13.8155605567143,15.0682878120719,17,3,3,3,1,6
7.71868549519847,11.5233707228318,16,3,3,3,1,6
3.91202300542815,15.045165728815,17,2,1,3,1,6
3.91202300542815,14.5479024898501,16,4,1,3,1,6
3.91202300542815,15.0033692241466,17,3,1,3,2,6
3.91202300542815,9.21532791348722,8,1,1,2,2,3
3.91202300542815,11.9643195049668,16,5,1,3,1,7
3.91202300542815,9.74390548271166,16,2,1,4,2,7
8.02289686960146,10.969059987126,14,2,2,4,1,3
3.91202300542815,10.3750524623488,12,2,1,4,1,5
3.91202300542815,12.3460519555836,14,2,1,4,1,6
3.91202300542815,11.4515818347292,14,2,1,3,1,3
9.11052003669397,11.1851156014277,14,6,3,5,1,6
11.1569645517652,12.7800139036102,15,6,2,3,1,6
9.3101857069459,11.2904067184249,12,3,5,3,2,2
3.91202300542815,8.88875674784872,12,2,1,4,2,7
12.0260484477849,12.1337707337748,17,4,3,3,1,4
3.91202300542815,14.0779132832306,17,4,1,3,1,6
3.91202300542815,10.9159971421508,16,2,1,3,2,6
5.85793315448346,10.2054422842746,14,2,2,4,1,3
4.49980967033027,9.47654341275084,12,2,2,4,1,2
4.60517018598809,10.5978839524965,8,3,3,3,1,3
7.62559507213245,11.4300871866612,9,2,3,3,1,6
6.5510803350434,10.4926621427131,12,2,2,3,2,2
3.91202300542815,9.15377002048779,11,1,1,4,2,7
9.95465583911053,10.7374830416835,15,4,3,3,2,5
7.62559507213245,11.2904067184249,16,2,2,3,2,7
11.4081203506041,11.4932328316245,14,3,4,3,1,6
3.91202300542815,9.61913327017702,12,2,1,4,2,7
3.91202300542815,10.128629106513,16,3,1,3,2,7
3.91202300542815,10.001067880875,12,2,1,4,2,5
10.8207777847434,12.5462878684302,17,5,2,3,2,6
11.2904067184249,13.3080957773204,16,3,4,4,1,6
7.34601020991329,11.0829114839407,12,3,2,3,2,1
3.91202300542815,10.8976648230674,10,2,1,3,1,2
4.0943445622221,10.8207777847434,13,3,2,4,1,2
3.91202300542815,17.2933618348326,17,2,1,6,2,6
3.91202300542815,13.5008683039297,16,4,1,3,1,6
14.9817970713089,14.6175345647096,17,2,4,3,1,6
11.5429695863186,11.7756742708768,12,2,2,3,1,6
10.128629106513,14.04666196068,15,5,2,3,2,6
9.3101857069459,12.0140037372813,17,4,3,3,1,6
9.5503776747619,10.969059987126,15,2,2,4,2,3
9.3101857069459,11.2904067184249,12,3,5,3,2,2
3.91202300542815,11.6788635425137,14,2,1,3,1,4
3.91202300542815,10.4645308924627,10,4,1,4,1,2
7.62559507213245,11.1569645517652,16,4,3,3,1,6
3.91202300542815,11.6267004792291,13,3,1,3,1,6
9.21532791348722,12.6917342956326,16,3,3,3,1,6
3.91202300542815,10.0454210484248,14,2,1,4,1,3
8.02289686960146,11.0981673099505,17,3,3,3,1,6
8.99342737041261,11.5621917062731,14,4,3,3,1,3
3.91202300542815,11.8425888596621,17,6,1,3,1,7
3.91202300542815,13.6011409032014,16,5,1,3,2,6
3.91202300542815,11.4932328316245,16,5,1,3,2,7
6.95654544315157,10.2417439109508,10,1,2,4,1,3
3.91202300542815,11.8425888596621,12,2,1,3,1,5
9.21532791348722,14.3461682203586,16,2,3,3,1,6
8.422882511945,10.8976648230674,12,3,3,3,1,3
11.1569645517652,11.9187238508685,12,3,2,4,1,4
3.91202300542815,9.80090096376103,14,2,1,3,2,7
3.91202300542815,11.2259098370616,12,2,1,3,1,6
6.5510803350434,8.70781355102489,16,2,2,2,1,7
3.91202300542815,15.0824722458595,12,2,1,3,1,6
11.1988994171788,10.9861398216255,16,2,2,4,2,5
8.70781355102489,10.0878902755339,17,2,2,3,2,6
3.91202300542815,11.4191640851558,17,2,1,3,1,6
9.80090096376103,11.2124958196959,12,2,3,3,1,3
7.13089883029635,10.9861398216255,12,2,2,3,1,4
13.6945286614035,13.7321832953745,17,2,3,3,1,6
7.46737106691756,10.4926621427131,12,3,3,4,1,7
6.30991827822652,11.0829114839407,16,2,2,3,2,5
3.91202300542815,9.90598443273472,12,2,1,2,2,7
3.91202300542815,12.0200442268049,17,5,1,3,1,6
3.91202300542815,15.5275140839535,17,3,1,3,2,6
3.91202300542815,10.8789901440421,12,3,1,3,1,4
7.67322312112171,13.4240223167869,17,3,2,3,1,6
9.47654341275084,11.4191640851558,12,3,3,3,1,7
15.4249584703484,15.1942892470425,17,5,2,3,1,5
3.91202300542815,11.7444339326161,16,3,1,3,1,6
3.91202300542815,11.2124958196959,10,3,1,3,1,6
9.61913327017702,11.4081203506041,16,2,2,3,1,6
9.3968199389188,11.0674193073249,17,2,2,4,1,6
3.91202300542815,9.80090096376103,3,2,1,3,2,7
8.30647216010058,12.6016557537839,14,2,2,3,1,2
11.9450325040248,13.3212962000035,17,2,5,3,1,6
12.6117044064177,13.1558948606131,16,2,5,3,1,6
3.91202300542815,10.1677730471815,13,2,1,4,2,5
3.91202300542815,11.1851156014277,16,3,1,3,1,6
11.5995617716298,11.5233707228318,17,3,2,3,2,7
3.91202300542815,11.5995617716298,14,2,1,3,1,4
9.85482238055485,11.350994597824,16,2,3,3,1,6
8.70781355102489,10.128629106513,14,3,5,4,1,2
3.91202300542815,15.2362184230233,16,6,1,3,1,7
12.5949001124853,16.5627846773428,16,3,3,3,1,7
3.91202300542815,11.0029328275081,9,2,1,4,2,2
6.95654544315157,10.7589661450135,12,2,3,3,1,3
12.2063226142854,13.9810673684255,12,5,2,3,1,6
3.91202300542815,10.128629106513,2,1,1,4,2,4
3.91202300542815,15.1047569802509,17,4,1,3,1,6
5.52146091786225,10.4355853115777,10,2,3,3,1,7
3.91202300542815,10.8976648230674,13,2,1,3,1,2
3.91202300542815,9.12150915826957,17,4,1,3,1,7
11.5134253400119,13.1124140465507,16,2,2,7,2,6
12.6117044064177,14.674193363218,16,2,2,3,1,6
7.0475172213573,11.7121860758211,16,4,2,3,1,5
9.74390548271166,12.3675535364523,17,2,4,3,2,6
8.5271435222694,9.21532791348722,16,3,2,3,2,5
3.91202300542815,10.2054422842746,14,2,1,4,2,5
10.5978839524965,12.1283813378143,16,2,3,2,1,7
3.91202300542815,17.1608445692086,16,5,1,3,1,6
3.91202300542815,12.6216530873794,12,5,1,3,1,5
12.2113089123254,14.3283641240645,12,3,3,3,1,7
10.6701175098559,10.9516833552902,12,2,5,3,1,7
3.91202300542815,13.3693015772843,17,2,1,3,1,6
7.62559507213245,12.0260484477849,17,5,5,7,1,5
3.91202300542815,9.90598443273472,1,1,1,4,2,2
8.02289686960146,12.3802360146227,16,3,2,3,1,6
11.2651049259436,12.0320168331533,16,5,4,3,1,6
8.30647216010058,11.350994597824,16,2,2,3,1,5
3.91202300542815,9.5503776747619,12,1,1,2,1,3
3.91202300542815,10.001067880875,14,2,1,4,2,7
4.24849524204936,10.3433540873616,12,2,2,5,1,5
3.91202300542815,9.04192172035122,10,1,1,3,1,7
6.95654544315157,14.8415700747839,17,5,3,3,1,6
6.85646198459459,9.95465583911053,14,2,2,3,1,3
3.91202300542815,9.08817273800197,15,1,1,4,1,7
11.2904067184249,11.9187238508685,13,3,4,3,2,5
10.3106179399634,14.8663496651607,16,3,2,3,1,6
3.91202300542815,14.2729670500721,17,4,1,3,2,6
3.91202300542815,10.8976648230674,5,2,1,2,2,7
13.7212548220386,16.7514954810368,16,2,3,3,1,6
3.91202300542815,13.5606828223834,16,2,1,3,1,6
13.8004476802872,13.0390904582105,17,2,2,3,1,6
7.34601020991329,11.0029328275081,16,4,4,3,1,6
8.60337088765729,10.3106179399634,12,3,2,3,1,7
3.91202300542815,10.9861398216255,10,2,1,2,1,3
3.91202300542815,11.7523359887483,14,2,1,3,1,6
3.91202300542815,11.4408922620704,16,2,1,3,2,3
6.95654544315157,11.1425861588374,16,4,6,3,1,3
3.91202300542815,9.68346412855816,12,1,1,4,2,4
3.91202300542815,10.2417439109508,12,3,1,4,1,6
3.91202300542815,10.9516833552902,12,3,1,3,1,2
12.2063226142854,12.8427817409864,17,3,2,3,1,6
10.2417439109508,11.7444339326161,17,2,3,3,1,6
3.91202300542815,11.1425861588374,12,4,1,3,1,6
3.91202300542815,10.4926621427131,12,3,1,4,1,3
3.91202300542815,11.0356957906328,15,4,1,3,1,3
3.91202300542815,10.3106179399634,2,3,1,1,1,4
3.91202300542815,11.2259098370616,16,2,1,3,2,7
12.2063226142854,13.527895149957,15,4,3,3,1,6
3.91202300542815,14.8415700747839,16,5,1,3,1,5
3.91202300542815,12.9409613976698,17,2,1,3,1,6
3.91202300542815,10.5200236307242,16,2,1,3,1,6
8.02289686960146,11.6531220954635,14,3,3,3,1,6
10.128629106513,12.1283813378143,16,3,3,3,1,6
14.5086827382117,14.5479024898501,10,2,3,3,1,6
7.84384863815247,10.8789901440421,16,3,2,3,1,6
3.91202300542815,9.90598443273472,10,3,1,3,2,7
3.91202300542815,10.0454210484248,12,1,1,3,1,7
3.91202300542815,13.9377724374972,17,3,1,3,1,6
3.91202300542815,10.4057768452798,12,3,1,3,1,4
3.91202300542815,10.8976648230674,14,2,1,4,1,3
3.91202300542815,11.8779157405127,16,2,1,3,2,6
3.91202300542815,10.6466146654011,12,4,1,3,2,5
7.84384863815247,10.4355853115777,14,2,3,4,2,4
3.91202300542815,10.128629106513,12,2,1,6,2,7
5.85793315448346,11.2904067184249,16,4,3,3,1,5
3.91202300542815,10.1677730471815,12,2,1,3,1,7
14.5086827382117,15.1425988219357,16,4,2,3,1,6
3.91202300542815,13.6542261602361,17,3,1,3,1,6
